# T U K E
6202 -1280.442517 393.057244 -887.385272
6203 -1280.303122 392.802455 -887.500667
6204 -1280.137868 392.522209 -887.615658
6205 -1279.947329 392.216569 -887.730760
6206 -1279.731724 391.886086 -887.845638
6207 -1279.491869 391.532561 -887.959308
6208 -1279.229042 391.156332 -888.072711
6209 -1278.944400 390.758956 -888.185444
6210 -1278.639658 390.342783 -888.296875
6211 -1278.316273 389.908823 -888.407450
6212 -1277.976243 389.459974 -888.516269
6213 -1277.621625 388.998007 -888.623618
6214 -1277.254723 388.525393 -888.729330
6215 -1276.877596 388.044392 -888.833204
6216 -1276.493003 387.557322 -888.935681
6217 -1276.102991 387.066991 -889.036000
6218 -1275.709840 386.575381 -889.134460
6219 -1275.315834 386.084933 -889.230901
6220 -1274.923172 385.597172 -889.325999
6221 -1274.533378 385.114783 -889.418595
6222 -1274.148540 384.638863 -889.509677
6223 -1273.769981 384.171120 -889.598861
6224 -1273.398879 383.712652 -889.686227
6225 -1273.036367 383.264128 -889.772239
6226 -1272.683451 382.826707 -889.856744
6227 -1272.340276 382.400602 -889.939674
6228 -1272.007618 381.986482 -890.021136
6229 -1271.685305 381.583919 -890.101386
6230 -1271.373324 381.193156 -890.180169
6231 -1271.071800 380.814192 -890.257608
6232 -1270.780112 380.446476 -890.333636
6233 -1270.498311 380.090099 -890.408212
6234 -1270.226120 379.744725 -890.481395
6235 -1269.963142 379.410260 -890.552883
6236 -1269.709530 379.086307 -890.623223
6237 -1269.465087 378.773719 -890.691368
6238 -1269.229833 378.471703 -890.758130
6239 -1269.004089 378.181141 -890.822948
6240 -1268.787880 377.901912 -890.885968
6241 -1268.581703 377.634685 -890.947018
6242 -1268.385818 377.379459 -891.006359
6243 -1268.200270 377.136325 -891.063944
6244 -1268.025368 376.905862 -891.119506
6245 -1267.860798 376.687520 -891.173278
6246 -1267.706502 376.480840 -891.225662
6247 -1267.561832 376.285149 -891.276683
6248 -1267.425823 376.099014 -891.326809
6249 -1267.296994 375.921455 -891.375539
6250 -1267.173764 375.750155 -891.423609
6251 -1267.053962 375.582976 -891.470986
6252 -1266.935299 375.417782 -891.517517
6253 -1266.815442 375.251765 -891.563677
6254 -1266.691994 375.082668 -891.609326
6255 -1266.562107 374.907835 -891.654273
6256 -1266.423793 374.725314 -891.698479
6257 -1266.274617 374.532786 -891.741831
6258 -1266.113045 374.329093 -891.783952
6259 -1265.937833 374.113197 -891.824636
6260 -1265.748093 373.884642 -891.863451
6261 -1265.544112 373.643611 -891.900500
6262 -1265.326155 373.391112 -891.935043
6263 -1265.095383 373.128550 -891.966833
6264 -1264.853405 372.857603 -891.995802
6265 -1264.602272 372.580866 -892.021405
6266 -1264.344712 372.300628 -892.044084
6267 -1264.083081 372.019666 -892.063416
6268 -1263.820178 371.741458 -892.078720
6269 -1263.559282 371.468141 -892.091142
6270 -1263.303223 371.203437 -892.099786
6271 -1263.054837 370.949603 -892.105234
6272 -1262.816761 370.709477 -892.107284
6273 -1262.591082 370.484889 -892.106193
6274 -1262.380273 370.278340 -892.101933
6275 -1262.186047 370.091294 -892.094753
6276 -1262.009915 369.924604 -892.085312
6277 -1261.853156 369.780587 -892.072569
6278 -1261.717070 369.659274 -892.057796
6279 -1261.602377 369.562188 -892.040189
6280 -1261.509808 369.489358 -892.020450
6281 -1261.440088 369.441698 -891.998390
6282 -1261.393761 369.419848 -891.973913
6283 -1261.371353 369.424141 -891.947211
6284 -1261.373263 369.454638 -891.918625
6285 -1261.399773 369.512160 -891.887613
6286 -1261.451256 369.596432 -891.854824
6287 -1261.527833 369.707786 -891.820047
6288 -1261.629179 369.845490 -891.783688
6289 -1261.755215 370.009390 -891.745825
6290 -1261.905130 370.198598 -891.706532
6291 -1262.078037 370.412197 -891.665840
6292 -1262.272468 370.648051 -891.624417
6293 -1262.486857 370.904234 -891.582623
6294 -1262.719191 371.178519 -891.540672
6295 -1262.966537 371.468492 -891.498045
6296 -1263.226414 371.770889 -891.455525
6297 -1263.495516 372.082381 -891.413135
6298 -1263.770932 372.399429 -891.371503
6299 -1264.048965 372.719163 -891.329802
6300 -1264.326275 373.037372 -891.288903
6301 -1264.599624 373.351309 -891.248315
6302 -1264.866009 373.658046 -891.207963
6303 -1265.122592 373.954622 -891.167970
6304 -1265.366737 374.238933 -891.127803
6305 -1265.596649 374.508966 -891.087682
6306 -1265.810775 374.763746 -891.047029
6307 -1266.008150 375.001961 -891.006189
6308 -1266.188250 375.223674 -890.964576
6309 -1266.351053 375.429496 -890.921557
6310 -1266.497041 375.619277 -890.877764
6311 -1266.627152 375.794909 -890.832242
6312 -1266.743051 375.957463 -890.785587
6313 -1266.846205 376.108893 -890.737313
6314 -1266.938419 376.251091 -890.687328
6315 -1267.022083 376.386409 -890.635673
6316 -1267.099538 376.517350 -890.582189
6317 -1267.173162 376.646203 -890.526960
6318 -1267.245456 376.775348 -890.470107
6319 -1267.318522 376.906924 -890.411598
6320 -1267.394821 377.043248 -890.351573
6321 -1267.476343 377.185724 -890.290618
6322 -1267.564962 377.337009 -890.227953
6323 -1267.662310 377.497618 -890.164692
6324 -1267.769442 377.669171 -890.100271
6325 -1267.887255 377.852031 -890.035223
6326 -1268.016838 378.047176 -889.969662
6327 -1268.158277 378.254696 -889.903581
6328 -1268.311585 378.473766 -889.837819
6329 -1268.476408 378.704446 -889.771961
6330 -1268.652188 378.946035 -889.706153
6331 -1268.838312 379.197462 -889.640850
6332 -1269.033312 379.457049 -889.576262
6333 -1269.236357 379.724399 -889.511958
6334 -1269.445904 379.996979 -889.448925
6335 -1269.660185 380.273749 -889.386436
6336 -1269.877412 380.552392 -889.325020
6337 -1270.096095 380.831685 -889.264410
6338 -1270.314415 381.109310 -889.205105
6339 -1270.530284 381.383924 -889.146360
6340 -1270.742317 381.653239 -889.089078
6341 -1270.948703 381.915820 -889.032883
6342 -1271.147790 382.169654 -888.978136
6343 -1271.337930 382.413827 -888.924102
6344 -1271.517483 382.646051 -888.871432
6345 -1271.685008 382.865105 -888.819903
6346 -1271.838819 383.069434 -888.769385
6347 -1271.977802 383.257698 -888.720105
6348 -1272.100696 383.428706 -888.671990
6349 -1272.205902 383.580904 -888.624998
6350 -1272.292531 383.713164 -888.579367
6351 -1272.359076 383.824512 -888.534563
6352 -1272.404667 383.913759 -888.490908
6353 -1272.428275 383.979838 -888.448437
6354 -1272.428943 384.021866 -888.407077
6355 -1272.405631 384.038990 -888.366641
6356 -1272.357834 384.030786 -888.327047
6357 -1272.284595 383.996401 -888.288194
6358 -1272.185774 383.935592 -888.250182
6359 -1272.060977 383.847966 -888.213011
6360 -1271.910075 383.733675 -888.176400
6361 -1271.733232 383.593242 -888.139991
6362 -1271.530972 383.427339 -888.103633
6363 -1271.303710 383.236396 -888.067314
6364 -1271.052743 383.021818 -888.030925
6365 -1270.779168 382.785010 -887.994157
6366 -1270.484816 382.527593 -887.957224
6367 -1270.171372 382.252374 -887.918998
6368 -1269.841371 381.961216 -887.880155
6369 -1269.497105 381.657264 -887.839841
6370 -1269.141629 381.343113 -887.798516
6371 -1268.778199 381.022700 -887.755499
6372 -1268.409960 380.698985 -887.710975
6373 -1268.040496 380.375814 -887.664682
6374 -1267.673426 380.056726 -887.616700
6375 -1267.312315 379.745902 -887.566413
6376 -1266.961146 379.446515 -887.514631
6377 -1266.623398 379.162684 -887.460714
6378 -1266.302365 378.897337 -887.405028
6379 -1266.001360 378.653921 -887.347439
6380 -1265.723769 378.435364 -887.288405
6381 -1265.472014 378.244380 -887.227633
6382 -1265.248538 378.083074 -887.165465
6383 -1265.055543 377.953181 -887.102363
6384 -1264.894467 377.856409 -887.038059
6385 -1264.766464 377.793701 -886.972763
6386 -1264.672766 377.765695 -886.907071
6387 -1264.613506 377.772542 -886.840964
6388 -1264.588956 377.814728 -886.774228
6389 -1264.598704 377.890876 -886.707829
6390 -1264.641904 378.000770 -886.641134
6391 -1264.717742 378.143096 -886.574646
6392 -1264.824990 378.316447 -886.508543
6393 -1264.962297 378.519662 -886.442636
6394 -1265.128207 378.750602 -886.377606
6395 -1265.320707 379.007159 -886.313548
6396 -1265.538036 379.287715 -886.250321
6397 -1265.777838 379.590069 -886.187769
6398 -1266.038227 379.912024 -886.126203
6399 -1266.316863 380.250985 -886.065879
6400 -1266.611565 380.605118 -886.006447
6401 -1266.919995 380.971859 -885.948136
6402 -1267.240087 381.349254 -885.890832
6403 -1267.569480 381.734282 -885.835198
6404 -1267.906055 382.125294 -885.780761
6405 -1268.247547 382.520489 -885.727059
6406 -1268.592094 382.917089 -885.675005
6407 -1268.937612 383.313112 -885.624500
6408 -1269.282196 383.707153 -885.575043
6409 -1269.623824 384.096528 -885.527297
6410 -1269.960755 384.479893 -885.480862
6411 -1270.291012 384.855175 -885.435837
6412 -1270.613114 385.220909 -885.392205
6413 -1270.925330 385.575266 -885.350064
6414 -1271.225992 385.916659 -885.309333
6415 -1271.513675 386.243106 -885.270570
6416 -1271.786698 386.553387 -885.233312
6417 -1272.043355 386.845398 -885.197957
6418 -1272.281858 387.117676 -885.164182
6419 -1272.500721 387.368545 -885.132176
6420 -1272.698016 387.595899 -885.102116
6421 -1272.872218 387.798521 -885.073697
6422 -1273.021481 387.974155 -885.047326
6423 -1273.143770 388.120757 -885.023013
6424 -1273.237348 388.236651 -885.000696
6425 -1273.300286 388.319980 -884.980306
6426 -1273.330774 388.368761 -884.962013
6427 -1273.326791 388.381319 -884.945472
6428 -1273.286817 388.355948 -884.930870
6429 -1273.209189 388.291124 -884.918065
6430 -1273.092581 388.185479 -884.907102
6431 -1272.935876 388.038434 -884.897442
6432 -1272.737851 387.848742 -884.889109
6433 -1272.497807 387.615796 -884.882011
6434 -1272.215632 387.339752 -884.875880
6435 -1271.891204 387.020704 -884.870500
6436 -1271.524765 386.659327 -884.865438
6437 -1271.117211 386.256539 -884.860672
6438 -1270.669613 385.814082 -884.855530
6439 -1270.183500 385.333089 -884.850411
6440 -1269.660926 384.816339 -884.844587
6441 -1269.104195 384.266611 -884.837583
6442 -1268.516275 383.686502 -884.829773
6443 -1267.900138 383.079552 -884.820586
6444 -1267.259127 382.449578 -884.809549
6445 -1266.596969 381.800671 -884.796298
6446 -1265.917830 381.136431 -884.781399
6447 -1265.225695 380.462110 -884.763586
6448 -1264.525329 379.781459 -884.743870
6449 -1263.821253 379.100064 -884.721189
6450 -1263.117778 378.421952 -884.695827
6451 -1262.419800 377.752157 -884.667643
6452 -1261.731848 377.095226 -884.636622
6453 -1261.058304 376.455704 -884.602600
6454 -1260.403405 375.837709 -884.565696
6455 -1259.771629 375.245602 -884.526027
6456 -1259.166861 374.683288 -884.483573
6457 -1258.592393 374.154090 -884.438303
6458 -1258.051330 373.661209 -884.390121
6459 -1257.547025 373.207116 -884.339909
6460 -1257.081835 372.794736 -884.287099
6461 -1256.657611 372.425257 -884.232354
6462 -1256.276264 372.100445 -884.175820
6463 -1255.938650 371.821334 -884.117316
6464 -1255.645587 371.588257 -884.057330
6465 -1255.397217 371.401028 -883.996190
6466 -1255.193181 371.259368 -883.933813
6467 -1255.032842 371.162542 -883.870300
6468 -1254.914963 371.108655 -883.806308
6469 -1254.838116 371.096513 -883.741602
6470 -1254.800424 371.123246 -883.677178
6471 -1254.799691 371.187385 -883.612306
6472 -1254.833008 371.285662 -883.547345
6473 -1254.897819 371.415208 -883.482611
6474 -1254.991181 371.572997 -883.418184
6475 -1255.109763 371.755580 -883.354183
6476 -1255.250361 371.960056 -883.290305
6477 -1255.410258 372.183677 -883.226581
6478 -1255.586113 372.422840 -883.163273
6479 -1255.775184 372.674890 -883.100294
6480 -1255.974933 372.937537 -883.037397
6481 -1256.182970 373.208582 -882.974388
6482 -1256.397093 373.485981 -882.911111
6483 -1256.616181 373.768056 -882.848125
6484 -1256.838443 374.053797 -882.784645
6485 -1257.063006 374.342413 -882.720592
6486 -1257.289418 374.633232 -882.656186
6487 -1257.517191 374.926375 -882.590816
6488 -1257.746419 375.221813 -882.524606
6489 -1257.977330 375.519546 -882.457784
6490 -1258.210568 375.820488 -882.390080
6491 -1258.446625 376.125312 -882.321312
6492 -1258.686199 376.434354 -882.251846
6493 -1258.930011 376.748497 -882.181514
6494 -1259.179004 377.068597 -882.110407
6495 -1259.433776 377.395142 -882.038634
6496 -1259.694993 377.728528 -881.966465
6497 -1259.962993 378.069548 -881.893444
6498 -1260.238232 378.417532 -881.820701
6499 -1260.520684 378.772965 -881.747719
6500 -1260.809993 379.135148 -881.674846
6501 -1261.105790 379.503498 -881.602292
6502 -1261.407659 379.877620 -881.530039
6503 -1261.714314 380.255834 -881.458481
6504 -1262.024697 380.636797 -881.387900
6505 -1262.337178 381.018710 -881.318468
6506 -1262.650134 381.400228 -881.249905
6507 -1262.961506 381.778454 -881.183052
6508 -1263.269166 382.151678 -881.117488
6509 -1263.570899 382.517184 -881.053714
6510 -1263.864059 382.872502 -880.991556
6511 -1264.146324 383.214917 -880.931407
6512 -1264.414737 383.542017 -880.872720
6513 -1264.666986 383.850571 -880.816416
6514 -1264.900474 384.138778 -880.761697
6515 -1265.112799 384.403619 -880.709181
6516 -1265.301309 384.642990 -880.658319
6517 -1265.463920 384.854727 -880.609193
6518 -1265.598380 385.036665 -880.561715
6519 -1265.703291 385.187005 -880.516285
6520 -1265.776699 385.304469 -880.472229
6521 -1265.817603 385.388022 -880.429581
6522 -1265.824732 385.436812 -880.387920
6523 -1265.797762 385.450109 -880.347653
6524 -1265.736305 385.427946 -880.308358
6525 -1265.640167 385.370357 -880.269810
6526 -1265.509639 385.277986 -880.231653
6527 -1265.345511 385.151598 -880.193913
6528 -1265.148627 384.992355 -880.156272
6529 -1264.920204 384.801419 -880.118784
6530 -1264.662006 384.581144 -880.080862
6531 -1264.375986 384.332995 -880.042991
6532 -1264.064251 384.059783 -880.004468
6533 -1263.729164 383.764072 -879.965092
6534 -1263.373429 383.448459 -879.924969
6535 -1263.000307 383.116698 -879.883609
6536 -1262.612999 382.771964 -879.841035
6537 -1262.214874 382.418073 -879.796801
6538 -1261.809697 382.058504 -879.751193
6539 -1261.401435 381.697774 -879.703661
6540 -1260.994107 381.339422 -879.654685
6541 -1260.591873 380.988271 -879.603602
6542 -1260.198973 380.648439 -879.550533
6543 -1259.819501 380.324046 -879.495456
6544 -1259.457801 380.019758 -879.438043
6545 -1259.118118 379.739572 -879.378546
6546 -1258.804477 379.487332 -879.317145
6547 -1258.520878 379.267399 -879.253480
6548 -1258.270880 379.082639 -879.188242
6549 -1258.057906 378.936681 -879.121225
6550 -1257.884785 378.832300 -879.052484
6551 -1257.754145 378.771385 -878.982760
6552 -1257.667990 378.756556 -878.911433
6553 -1257.628105 378.788543 -878.839561
6554 -1257.635560 378.868533 -878.767027
6555 -1257.690894 378.996888 -878.694006
6556 -1257.794529 379.173696 -878.620833
6557 -1257.946256 379.398588 -878.547668
6558 -1258.145374 379.670339 -878.475035
6559 -1258.390892 379.988580 -878.402313
6560 -1258.681732 380.351415 -878.330317
6561 -1259.016725 380.757682 -878.259044
6562 -1259.394182 381.205789 -878.188393
6563 -1259.812792 381.694088 -878.118704
6564 -1260.270947 382.220773 -878.050174
6565 -1260.767030 382.784530 -877.982499
6566 -1261.299631 383.383709 -877.915922
6567 -1261.866887 384.016719 -877.850168
6568 -1262.467822 384.681880 -877.785941
6569 -1263.101020 385.378214 -877.722806
6570 -1263.765020 386.104283 -877.660737
6571 -1264.458762 386.858437 -877.600326
6572 -1265.180739 387.639423 -877.541316
6573 -1265.929751 388.445561 -877.484190
6574 -1266.704118 389.275537 -877.428581
6575 -1267.502422 390.127120 -877.375302
6576 -1268.322827 390.998662 -877.324164
6577 -1269.163247 391.887354 -877.275893
6578 -1270.021419 392.791485 -877.229934
6579 -1270.895185 393.707941 -877.187244
6580 -1271.781587 394.633547 -877.148039
6581 -1272.677838 395.565680 -877.112158
6582 -1273.580534 396.500400 -877.080134
6583 -1274.486667 397.434566 -877.052101
6584 -1275.392471 398.363995 -877.028475
6585 -1276.294084 399.285211 -877.008872
6586 -1277.187815 400.193972 -876.993843
6587 -1278.069889 401.086190 -876.983699
6588 -1278.936371 401.958174 -876.978196
6589 -1279.783269 402.805624 -876.977645
6590 -1280.606792 403.624452 -876.982340
6591 -1281.402948 404.410999 -876.991948
6592 -1282.168024 405.160875 -877.007149
6593 -1282.898230 405.871061 -877.027169
6594 -1283.590232 406.537534 -877.052698
6595 -1284.240712 407.157367 -877.083344
6596 -1284.846020 407.726691 -877.119329
6597 -1285.403289 408.243008 -877.160281
6598 -1285.909647 408.703149 -877.206498
6599 -1286.362118 409.103947 -877.258171
6600 -1286.758032 409.443453 -877.314579
6601 -1287.094824 409.718622 -877.376201
6602 -1287.370245 409.927478 -877.442767
6603 -1287.582031 410.067646 -877.514386
6604 -1287.728417 410.137301 -877.591116
6605 -1287.806932 410.134925 -877.672007
6606 -1287.816129 410.058724 -877.757406
6607 -1287.754763 409.907575 -877.847188
6608 -1287.621526 409.680479 -877.941047
6609 -1287.415522 409.376862 -878.038660
6610 -1287.136276 408.996304 -878.139972
6611 -1286.783534 408.539177 -878.244357
6612 -1286.357737 408.006160 -878.351577
6613 -1285.859609 407.398356 -878.461253
6614 -1285.290292 406.717542 -878.572750
6615 -1284.651904 405.966439 -878.685465
6616 -1283.946907 405.147646 -878.799261
6617 -1283.178928 404.265165 -878.913764
6618 -1282.351765 403.324156 -879.027609
6619 -1281.470293 402.329293 -879.141000
6620 -1280.540074 401.287017 -879.253057
6621 -1279.567487 400.204256 -879.363231
6622 -1278.559516 399.088640 -879.470876
6623 -1277.523889 397.948501 -879.575387
6624 -1276.469052 396.792322 -879.676730
6625 -1275.403646 395.629560 -879.774085
6626 -1274.336741 394.469400 -879.867341
6627 -1273.277501 393.321450 -879.956051
6628 -1272.235611 392.194953 -880.040658
6629 -1271.219844 391.099121 -880.120723
6630 -1270.238452 390.042158 -880.196294
6631 -1269.299685 389.031290 -880.268395
6632 -1268.410185 388.073684 -880.336501
6633 -1267.576231 387.174917 -880.401315
